augmented_tweet,label
"[""Dear Mr. Senthil. .. coif you need all these. . we be inhabit in 2024. . vulgar alteration yourself. . this is not 1980 ' sulphur or 1990 ' s to make people believe your propaganda. . any way people of Dharmapuri district know what to do in fall Loksabha elections.""]",1
"[""BJP suspended 47 MP ' s from Loksabha and 34 MP ' s from Rajyasabha. Total 81 military police ' s they suspend bcoz all constitute asking question on parliament security. First he purchased Media and when MP ' siemens started questioning, He suspended MP ' due south too. Tanashah ek Darpok aadmi hai. ..""]",1
"[""I express my sincere gratitude to @ IYCKarnataka for showing faith upon me and appoint me as Incharge for young person Congress social media for Uttarakannada and shivamogga Parliament Loksabha election - 2024. Give thanks you for giving me this responsibility & Unity ' ll fulfill it with utmost sincerity and dedication. # nimmapavan # YuvaKarnataka""]",1
"['There are total xlviii Lok Sabha seats in Maharashtra. Here Sexual intercourse + seems to have the upper handwriting. If Lok Sabha elections were held in Maharashtra today, then according to the poll, BJP + would have got xix - 21 seats Congress would have got 26 - 28 seats and others would have got 0 - two seat. (C voters resume )']",1
"[""Which question, you people expect in the Parliament and Modi didn ' t answered, let country want to roll in the hay. Let u come with listing from loksabha and Rajyasabha chairperson situation.""]",1
"[""@ sherryontopp @ INCIndia @ RahulGandhi Instead of blindly denote # MinimumIncomeGuarantee as a reward for winning elections, a small research on what occur in # Republic of venezuela would cause helped! We want ' pro - gress ', non ' con - gress ' in #! @ BJP4India @ PMOIndia @ narendramodi""]",1
"['Once A Lion Announced He Will Distribute Free Woollen Shawl If He Is Elected Business leader Of the Jungle. One Sheep Who Was His Supporter Asked "" Where Will The Wool Come From? "" Panthera leo express mirth # MinimumIncomeGuarantee # NaMo2019 # NarendraModi # ShutDaFakeUp # ApnaVoteSahiHathMeDijiye']",1
['RT @ brijdutt: Salutation to the leader world health organization thinks for the Poor People of Republic of india @ RahulGandhi malaysian mujahidin group unlike the Chowkidar world health organization has been busybodied doin …'],1
"['Some Dehati guys were drinking in forest dear a river in Ramnagar, Uttarakhand. A forest guard named Virendra Chauhan asked them to stop drinking / partying & leave the area. These Dehatis threatened the forest guard by saying they are "" Jaat "" and they will kill him & bury him. Later, they did beat him upwards very badly. Virendra Chauhan \' s only mistake was that helium was suffice his duty diligently. But, dehatis hate people like him.']",0
"[""A Pakistani citizen residing in Canada, Muhammad Shahzeb Khan, 20, also known as Shahzeb Jadoon, was arrested on Sept. 4 in Canada in connection with a complaint filed in the Southern District of New York. Khan was allegedly determined to kill Jewish citizenry here in the United States, nearly one year after Hamas ’ awful attack on Zion. Canada acts quickly when the U. S. presents grounds of a terrorist sympathiser residing on Canadian soil, gathered via social media chats and posts. The same Canada won ' t bat an eyelid when Khalistanis put up posters calling for the ASSASSINATION of Indian officials, including the Prime Minister, and circulate posters that read ' KILL INDIA '. Both instances on Canadian soil, and look at the stark difference in reception. Canada ' s hypocrisy has been prove yet again.""]",0
"['lsIamists vote out Yezidis in Iraq and Syria. lsIamists kill Christians in Nigeria and Pakistan. lsIamists kill Hindus in Bangla desh. lslamists kill Jews in Israel. lslamists kill in Europa. lslamists kill in united states of america and Russia. lslamism kills, lsIamists are a great danger to any society!']",0
"[""Nothing to see hither, just the Ukrainian skyrocket a random crossing in Belgorod to kill and terrorize civilians. If the Russians did this we ' d have a workweek of international condemnation, sob - story news article and deranged posts on this website. Ukraine? Yawn.""]",0
['break: gunslinger KILLS THREE ISRAELIS atomic number 85 molding hybridizing Antiophthalmic factor gunman from Jordan kill deuce ace Israeli civilians at the Allenby Bridge border before being shot by security measure forces.'],0
"['Islamist kill Utsav mondal in nominal head of police and Regular army. . "" After toss off him, Unmatched of the main accused has post on his social media, He is so proud of this. . This is what they memorize from islam? "" To kill innocents # HindusUnderAttack # Bangladeshindus']",0
"['Lebanese terror chemical group Islamic jihad for the liberation of palestine kills at least 9 youngster, critically injure over 20 others during a rocket attack on a children ’ s resort area and soccer field in Northern Israel. The rockets shine the Druse town of Majdal Shams.']",0
"[""These hate crimes are the new normal in. Forget medium reporting or having a debate on such hate crimes. News Channels, their anchors don ' t even tweet on these issues. Moo cow vigilante Rocky Rana from Delhi regularly shares violent videos on fb of set on people who he alleges are Cow Transporters. There are multiple cases against him. But he continue to attack Minority because he knows helium won ' t be nail. # BJPSadasyata2024 @ sudhirchaudhary @ DelhiPolice # VijayawadaFloods # happybirthdaypspk""]",0
"['BHAKTS & SANGHIS were brag about Hindu safety in some foreign East pakistan, but this is how they treat our Citizens. We are sap of this mundane hatred PATTERNS before every Election. Time we sound off out BJP permanently.']",0
['Dear Sir @ adilabad_sp Please take strict military action against this hate monger who is trying to spread hatred between Hindoo and Muslim communities. He is continuously violating the consideration set by Telangana Highschool Royal court. Milliliter: @ DCPWZHyd @ TelanganaDGP @ KTRBRS @ CPHydCity @ hydcitypolice.'],0
"['We should start calling them IDIOTS & blockade call them BHAKTS. Inquire how HINDUS sentiments are not hurt when BIGOTS & hatred MONGERS be called BHAKTS, a pious word in hindooism.']",0
['Sachin fans hate him because he made mass bury Sachin Dhoni fans hate him because he take a crap people realise it ’ s tough to score runs than steal credits Rohit fans detest him because he made Rohit irrelevant You retweets and likes won ’ thyroxine change the stats and the influence'],0
"['Ex husband - CM of United Andhra Pradesh (Telangana + Andhra Pradesh) # KiranKumarReddy joined BJP, He sent Akbar Uddin Owaisi to Jail and make him use wheelchair & d * * pers to acquire Bail in Hatred Speech Case.']",0
"[""Hindoo strong armer will ne'er celebrate their festival without spread hatred and without harassment women of other religion. Materialise on women ' s day. No adult female is safe in # BJP governing Shame on # NarendraModi""]",0
"['We wish there shall be no STUDENT like you (MBBS MD Community ), who abuse the TEACHER (MSc Medical Postgraduate teachers) who taught you. We wish there shall be no TEACHER like you (MBBS MD community ), who abuse the STUDENTS (MSc Medical Postgraduate students) whom they taught. We wish thither shall be no REGULATORY BODY like you (the National Medical Commission ), who abuse the SKILLED HUMAN RESOURCE (MSc Medical Postgraduate Teachers) whom they created, produced and relied upon for ten. We wish there shall be no BUSINESSMAN like you (the Pvt. medical college managements ), who abuse (conduct master of science Medical Postgraduate Courses at extraordinary course fee, Recruit MSc Medical checkup Postgraduate Teachers at bonded labor wages) the one they depend upon to run their business. We wish there shall be no NEXUS like you, that demeans, defames and destruct the TEACHER on whom your foundations are laid. We wish you # StopAbuseofMScMedicalPostgraduateTeachers We wish it had been a # HappyTeachersDay # TeachersDay # DrSarvepalliRadhakrishan # TeachersDay2024 # MedX # MedTwitter']",0
